Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
MAP3K1_AKT1	CESC	WOSecondM	2	75	2	177
MAP3K1_LATS1	CESC	WithSecondM	1	1	1	8
MAP3K1_LATS1	CESC	WOSecondM	2	75	2	173
MAP3K1_NFE2L2	CESC	WithSecondM	1	8	1	6
MAP3K1_NFE2L2	CESC	WOSecondM	2	68	2	175
MAP3K1_RB1	CESC	WithSecondM	1	2	1	12
MAP3K1_RB1	CESC	WOSecondM	2	74	2	169
MAP3K1_KLF5	CESC	WithSecondM	1	1	1	3
MAP3K1_KLF5	CESC	WOSecondM	2	75	2	178
MAP3K1_MAPK1	CESC	WithSecondM	1	3	1	9
MAP3K1_MAPK1	CESC	WOSecondM	2	73	2	172
MAP3K1_FBXW7	CESC	WithSecondM	1	10	1	17
MAP3K1_FBXW7	CESC	WOSecondM	2	66	2	164
MAP3K1_ERBB2	CESC	WithSecondM	1	3	1	8
MAP3K1_ERBB2	CESC	WOSecondM	2	73	2	173
MAP3K1_TGFBR2	CESC	WithSecondM	1	2	1	6
MAP3K1_TGFBR2	CESC	WOSecondM	2	74	2	175
MAP3K1_KMT2D	CESC	WithSecondM	1	4	1	10
MAP3K1_KMT2D	CESC	WOSecondM	2	72	2	171
MAP3K1_EP300	CESC	WithSecondM	1	8	1	17
MAP3K1_EP300	CESC	WOSecondM	2	68	2	164
MAP3K1_KRAS	CESC	WithSecondM	1	2	1	14
MAP3K1_KRAS	CESC	WOSecondM	2	74	2	167
MAP3K1_TP53	CESC	WithSecondM	1	8	1	9
MAP3K1_TP53	CESC	WOSecondM	2	68	2	172
MAP3K1_ARID1A	CESC	WithSecondM	1	3	1	7
MAP3K1_ARID1A	CESC	WOSecondM	2	73	2	174
MAP3K1_NOTCH1	CESC	WithSecondM	1	1	1	9
MAP3K1_NOTCH1	CESC	WOSecondM	2	75	2	172
MAP3K1_CASP8	CESC	WithSecondM	1	2	1	6
MAP3K1_CASP8	CESC	WOSecondM	2	74	2	175
MAP3K1_PTEN	CESC	WithSecondM	1	4	1	13
MAP3K1_PTEN	CESC	WOSecondM	2	72	2	168
MAP3K1_FAT1	CESC	WithSecondM	1	4	1	9
MAP3K1_FAT1	CESC	WOSecondM	2	72	2	172
MAP3K1_PIK3CA	CESC	WithSecondM	2	13	2	50
MAP3K1_PIK3CA	CESC	WOSecondM	1	63	1	131
MAP3K1_POLRMT	CESC	WithSecondM	1	1	1	1
MAP3K1_POLRMT	CESC	WOSecondM	2	75	2	180
RB1_KMT2C	CESC	WithSecondM	1	9	4	13
RB1_KMT2C	CESC	WOSecondM	6	96	6	122
