Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
NRAS_TGIF1	COADREAD	WithSecondM	1	1	1	6
NRAS_TGIF1	COADREAD	WOSecondM	2	26	13	206
NRAS_FBXW7	COADREAD	WithSecondM	1	2	3	24
NRAS_FBXW7	COADREAD	WOSecondM	2	25	11	188
TCF7L2_ACVR2A	COADREAD	WithSecondM	1	1	1	6
TCF7L2_ACVR2A	COADREAD	WOSecondM	3	23	14	225
TCF7L2_TP53	COADREAD	WithSecondM	1	15	10	127
TCF7L2_TP53	COADREAD	WOSecondM	3	9	5	104
TCF7L2_GNAS	COADREAD	WithSecondM	1	1	1	5
TCF7L2_GNAS	COADREAD	WOSecondM	3	23	14	226
TCF7L2_SMAD4	COADREAD	WithSecondM	1	3	2	26
TCF7L2_SMAD4	COADREAD	WOSecondM	3	21	13	205
TCF7L2_AMER1	COADREAD	WithSecondM	1	3	3	23
TCF7L2_AMER1	COADREAD	WOSecondM	3	21	12	208
TCF7L2_ARID1A	COADREAD	WithSecondM	1	3	2	8
TCF7L2_ARID1A	COADREAD	WOSecondM	3	21	13	223
TCF7L2_PCBP1	COADREAD	WithSecondM	1	1	1	1
TCF7L2_PCBP1	COADREAD	WOSecondM	3	23	14	230
TCF7L2_NRAS	COADREAD	WithSecondM	1	2	2	12
TCF7L2_NRAS	COADREAD	WOSecondM	3	22	13	219
TCF7L2_CTNNB1	COADREAD	WithSecondM	1	1	1	10
TCF7L2_CTNNB1	COADREAD	WOSecondM	3	23	14	221
TCF7L2_PTEN	COADREAD	WithSecondM	1	4	1	8
TCF7L2_PTEN	COADREAD	WOSecondM	3	20	14	223
TCF7L2_SMAD2	COADREAD	WithSecondM	1	1	1	9
TCF7L2_SMAD2	COADREAD	WOSecondM	3	23	14	222
TCF7L2_SOX9	COADREAD	WithSecondM	1	2	3	27
TCF7L2_SOX9	COADREAD	WOSecondM	3	22	12	204
TCF7L2_BRAF	COADREAD	WithSecondM	1	3	1	9
TCF7L2_BRAF	COADREAD	WOSecondM	3	21	14	222
TCF7L2_ZFP36L2	COADREAD	WithSecondM	1	1	1	5
TCF7L2_ZFP36L2	COADREAD	WOSecondM	3	23	14	226
TCF7L2_PIK3CA	COADREAD	WithSecondM	2	4	5	52
