Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
CUL3_KEAP1	LUSC	WithSecondM	1	8	1	10
CUL3_KEAP1	LUSC	WOSecondM	2	58	8	230
CUL3_NFE2L2	LUSC	WithSecondM	1	9	4	23
CUL3_NFE2L2	LUSC	WOSecondM	2	57	5	217
CUL3_RB1	LUSC	WithSecondM	1	4	1	15
CUL3_RB1	LUSC	WOSecondM	2	62	8	225
CUL3_KLF5	LUSC	WithSecondM	1	1	1	1
CUL3_KLF5	LUSC	WOSecondM	2	65	8	239
CUL3_KDM6A	LUSC	WithSecondM	1	3	2	9
CUL3_KDM6A	LUSC	WOSecondM	2	63	7	231
CUL3_NF1	LUSC	WithSecondM	1	6	1	14
CUL3_NF1	LUSC	WOSecondM	2	60	8	226
CUL3_HRAS	LUSC	WithSecondM	1	2	1	5
CUL3_HRAS	LUSC	WOSecondM	2	64	8	235
CUL3_CDKN2A	LUSC	WithSecondM	2	9	1	34
CUL3_CDKN2A	LUSC	WOSecondM	1	57	8	206
CUL3_KMT2D	LUSC	WithSecondM	2	10	1	24
CUL3_KMT2D	LUSC	WOSecondM	1	56	8	216
CUL3_EP300	LUSC	WithSecondM	1	2	1	4
CUL3_EP300	LUSC	WOSecondM	2	64	8	236
CUL3_FGFR2	LUSC	WithSecondM	1	2	1	5
CUL3_FGFR2	LUSC	WOSecondM	2	64	8	235
CUL3_RASA1	LUSC	WithSecondM	1	5	1	11
CUL3_RASA1	LUSC	WOSecondM	2	61	8	229
CUL3_TP53	LUSC	WithSecondM	1	54	8	183
CUL3_TP53	LUSC	WOSecondM	2	12	1	57
CUL3_ARID1A	LUSC	WithSecondM	1	4	2	9
CUL3_ARID1A	LUSC	WOSecondM	2	62	7	231
CUL3_NOTCH1	LUSC	WithSecondM	1	5	1	11
CUL3_NOTCH1	LUSC	WOSecondM	2	61	8	229
CUL3_PTEN	LUSC	WithSecondM	1	13	3	24
CUL3_PTEN	LUSC	WOSecondM	2	53	6	216
CUL3_FAT1	LUSC	WithSecondM	1	6	1	18
CUL3_FAT1	LUSC	WOSecondM	2	60	8	222
CUL3_ARHGAP35	LUSC	WithSecondM	1	5	1	6
CUL3_ARHGAP35	LUSC	WOSecondM	2	61	8	234
CUL3_PIK3CA	LUSC	WithSecondM	1	7	1	24
CUL3_PIK3CA	LUSC	WOSecondM	2	59	8	216
CUL3_FBXW7	LUSC	WithSecondM	1	2	1	7
CUL3_FBXW7	LUSC	WOSecondM	2	64	8	233
CDKN2A_HLA-A	LUSC	WithSecondM	1	1	1	1
CDKN2A_HLA-A	LUSC	WOSecondM	8	30	11	58
CDKN2A_KEAP1	LUSC	WithSecondM	2	4	1	2
CDKN2A_KEAP1	LUSC	WOSecondM	7	27	11	57
CDKN2A_NFE2L2	LUSC	WithSecondM	4	6	4	12
CDKN2A_NFE2L2	LUSC	WOSecondM	5	25	8	47
CDKN2A_RB1	LUSC	WithSecondM	1	6	1	11
CDKN2A_RB1	LUSC	WOSecondM	8	25	11	48
CDKN2A_KLF5	LUSC	WithSecondM	1	1	1	1
CDKN2A_KLF5	LUSC	WOSecondM	8	30	11	58
CDKN2A_KDM6A	LUSC	WithSecondM	1	2	1	4
CDKN2A_KDM6A	LUSC	WOSecondM	8	29	11	55
CDKN2A_NF1	LUSC	WithSecondM	1	3	1	1
CDKN2A_NF1	LUSC	WOSecondM	8	28	11	58
CDKN2A_HRAS	LUSC	WithSecondM	1	2	1	1
CDKN2A_HRAS	LUSC	WOSecondM	8	29	11	58
CDKN2A_CUL3	LUSC	WithSecondM	1	1	1	1
CDKN2A_CUL3	LUSC	WOSecondM	8	30	11	58
CDKN2A_KMT2D	LUSC	WithSecondM	2	6	2	5
CDKN2A_KMT2D	LUSC	WOSecondM	7	25	10	54
CDKN2A_EP300	LUSC	WithSecondM	1	2	1	1
CDKN2A_EP300	LUSC	WOSecondM	8	29	11	58
CDKN2A_FGFR2	LUSC	WithSecondM	1	2	1	2
CDKN2A_FGFR2	LUSC	WOSecondM	8	29	11	57
CDKN2A_RASA1	LUSC	WithSecondM	1	3	1	4
CDKN2A_RASA1	LUSC	WOSecondM	8	28	11	55
CDKN2A_TP53	LUSC	WithSecondM	7	29	11	33
CDKN2A_TP53	LUSC	WOSecondM	2	2	1	26
CDKN2A_ARID1A	LUSC	WithSecondM	1	1	3	4
CDKN2A_ARID1A	LUSC	WOSecondM	8	30	9	55
CDKN2A_NOTCH1	LUSC	WithSecondM	1	4	1	4
CDKN2A_NOTCH1	LUSC	WOSecondM	8	27	11	55
CDKN2A_PTEN	LUSC	WithSecondM	1	5	1	4
CDKN2A_PTEN	LUSC	WOSecondM	8	26	11	55
CDKN2A_FAT1	LUSC	WithSecondM	3	2	1	5
CDKN2A_FAT1	LUSC	WOSecondM	6	29	11	54
