Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
ATM_SMARCA4	LUAD	WithSecondM	1	7	3	14
ATM_SMARCA4	LUAD	WOSecondM	4	80	15	196
ATM_KRAS	LUAD	WithSecondM	3	15	10	67
ATM_KRAS	LUAD	WOSecondM	2	72	8	143
EGFR_CTNNB1	LUAD	WithSecondM	3	4	2	7
EGFR_CTNNB1	LUAD	WOSecondM	45	159	6	158
EGFR_MGA	LUAD	WithSecondM	4	8	1	10
EGFR_MGA	LUAD	WOSecondM	44	155	7	155
EGFR_CDKN2A	LUAD	WithSecondM	3	6	1	5
EGFR_CDKN2A	LUAD	WOSecondM	45	157	7	160
EGFR_TP53	LUAD	WithSecondM	28	95	3	43
EGFR_TP53	LUAD	WOSecondM	20	68	5	122
EGFR_KEAP1	LUAD	WithSecondM	2	28	2	37
EGFR_KEAP1	LUAD	WOSecondM	46	135	6	128
EGFR_U2AF1	LUAD	WithSecondM	1	8	1	7
EGFR_U2AF1	LUAD	WOSecondM	47	155	7	158
EGFR_PIK3CA	LUAD	WithSecondM	5	7	1	8
EGFR_PIK3CA	LUAD	WOSecondM	43	156	7	157
EGFR_ARID1A	LUAD	WithSecondM	3	8	1	8
EGFR_ARID1A	LUAD	WOSecondM	45	155	7	157
EGFR_ATM	LUAD	WithSecondM	2	9	1	20
EGFR_ATM	LUAD	WOSecondM	46	154	7	145
EGFR_RB1	LUAD	WithSecondM	6	9	2	6
EGFR_RB1	LUAD	WOSecondM	42	154	6	159
EGFR_STK11	LUAD	WithSecondM	2	26	1	31
EGFR_STK11	LUAD	WOSecondM	46	137	7	134
EGFR_MET	LUAD	WithSecondM	1	15	1	2
EGFR_MET	LUAD	WOSecondM	47	148	7	163
EGFR_RBM10	LUAD	WithSecondM	6	8	2	13
EGFR_RBM10	LUAD	WOSecondM	42	155	6	152
EGFR_BRAF	LUAD	WithSecondM	3	8	1	18
EGFR_BRAF	LUAD	WOSecondM	45	155	7	147
EGFR_NF1	LUAD	WithSecondM	2	29	1	14
EGFR_NF1	LUAD	WOSecondM	46	134	7	151
EGFR_SETD2	LUAD	WithSecondM	4	11	2	15
EGFR_SETD2	LUAD	WOSecondM	44	152	6	150
EGFR_SMARCA4	LUAD	WithSecondM	2	18	1	8
EGFR_SMARCA4	LUAD	WOSecondM	46	145	7	157
EGFR_KRAS	LUAD	WithSecondM	1	53	1	68
EGFR_KRAS	LUAD	WOSecondM	47	110	7	97
RB1_CTNNB1	LUAD	WithSecondM	1	2	1	10
RB1_CTNNB1	LUAD	WOSecondM	2	29	11	138
RB1_MGA	LUAD	WithSecondM	1	3	2	7
RB1_MGA	LUAD	WOSecondM	2	28	10	141
RB1_CDKN2A	LUAD	WithSecondM	1	3	1	6
RB1_CDKN2A	LUAD	WOSecondM	2	28	11	142
RB1_TP53	LUAD	WithSecondM	2	13	10	41
RB1_TP53	LUAD	WOSecondM	1	18	2	107
RB1_KEAP1	LUAD	WithSecondM	1	14	1	31
RB1_KEAP1	LUAD	WOSecondM	2	17	11	117
RB1_U2AF1	LUAD	WithSecondM	1	2	1	3
RB1_U2AF1	LUAD	WOSecondM	2	29	11	145
RB1_PIK3CA	LUAD	WithSecondM	1	1	1	10
RB1_PIK3CA	LUAD	WOSecondM	2	30	11	138
RB1_ARID1A	LUAD	WithSecondM	1	3	1	8
RB1_ARID1A	LUAD	WOSecondM	2	28	11	140
RB1_ATM	LUAD	WithSecondM	1	3	2	8
RB1_ATM	LUAD	WOSecondM	2	28	10	140
RB1_EGFR	LUAD	WithSecondM	2	4	4	15
RB1_EGFR	LUAD	WOSecondM	1	27	8	133
RB1_STK11	LUAD	WithSecondM	1	4	1	26
RB1_STK11	LUAD	WOSecondM	2	27	11	122
RB1_MET	LUAD	WithSecondM	1	2	1	7
