Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
CUL3_RASA1	LUSC	WOSecondM	6	140	12	218
CUL3_TP53	LUSC	WithSecondM	6	125	12	179
CUL3_TP53	LUSC	WOSecondM	1	21	1	57
CUL3_ARID1A	LUSC	WithSecondM	1	10	2	15
CUL3_ARID1A	LUSC	WOSecondM	6	136	11	221
CUL3_NOTCH1	LUSC	WithSecondM	1	13	2	17
CUL3_NOTCH1	LUSC	WOSecondM	6	133	11	219
CUL3_PTEN	LUSC	WithSecondM	1	12	4	25
CUL3_PTEN	LUSC	WOSecondM	6	134	9	211
CUL3_FAT1	LUSC	WithSecondM	2	20	3	31
CUL3_FAT1	LUSC	WOSecondM	5	126	10	205
CUL3_ARHGAP35	LUSC	WithSecondM	1	9	3	11
CUL3_ARHGAP35	LUSC	WOSecondM	6	137	10	225
CUL3_PIK3CA	LUSC	WithSecondM	2	17	1	26
CUL3_PIK3CA	LUSC	WOSecondM	5	129	12	210
CUL3_FBXW7	LUSC	WithSecondM	1	9	1	9
CUL3_FBXW7	LUSC	WOSecondM	6	137	12	227
CDKN2A_HLA-A	LUSC	WithSecondM	2	2	1	1
CDKN2A_HLA-A	LUSC	WOSecondM	52	191	11	58
CDKN2A_KEAP1	LUSC	WithSecondM	7	19	1	4
CDKN2A_KEAP1	LUSC	WOSecondM	47	174	11	55
CDKN2A_NFE2L2	LUSC	WithSecondM	10	20	4	12
CDKN2A_NFE2L2	LUSC	WOSecondM	44	173	8	47
CDKN2A_RB1	LUSC	WithSecondM	1	16	1	11
CDKN2A_RB1	LUSC	WOSecondM	53	177	11	48
CDKN2A_KLF5	LUSC	WithSecondM	3	4	1	5
CDKN2A_KLF5	LUSC	WOSecondM	51	189	11	54
CDKN2A_KDM6A	LUSC	WithSecondM	4	10	1	5
CDKN2A_KDM6A	LUSC	WOSecondM	50	183	11	54
CDKN2A_NF1	LUSC	WithSecondM	5	23	2	3
CDKN2A_NF1	LUSC	WOSecondM	49	170	10	56
CDKN2A_HRAS	LUSC	WithSecondM	2	3	1	1
CDKN2A_HRAS	LUSC	WOSecondM	52	190	11	58
CDKN2A_CUL3	LUSC	WithSecondM	3	10	1	3
CDKN2A_CUL3	LUSC	WOSecondM	51	183	11	56
CDKN2A_KMT2D	LUSC	WithSecondM	21	39	2	7
CDKN2A_KMT2D	LUSC	WOSecondM	33	154	10	52
CDKN2A_EP300	LUSC	WithSecondM	4	8	1	2
CDKN2A_EP300	LUSC	WOSecondM	50	185	11	57
CDKN2A_FGFR2	LUSC	WithSecondM	2	5	1	2
CDKN2A_FGFR2	LUSC	WOSecondM	52	188	11	57
CDKN2A_RASA1	LUSC	WithSecondM	2	10	1	5
CDKN2A_RASA1	LUSC	WOSecondM	52	183	11	54
CDKN2A_TP53	LUSC	WithSecondM	47	162	11	33
CDKN2A_TP53	LUSC	WOSecondM	7	31	1	26
CDKN2A_ARID1A	LUSC	WithSecondM	1	14	3	6
CDKN2A_ARID1A	LUSC	WOSecondM	53	179	9	53
CDKN2A_NOTCH1	LUSC	WithSecondM	2	16	2	4
CDKN2A_NOTCH1	LUSC	WOSecondM	52	177	10	55
CDKN2A_PTEN	LUSC	WithSecondM	4	26	1	4
CDKN2A_PTEN	LUSC	WOSecondM	50	167	11	55
CDKN2A_FAT1	LUSC	WithSecondM	11	23	2	10
CDKN2A_FAT1	LUSC	WOSecondM	43	170	10	49
CDKN2A_ARHGAP35	LUSC	WithSecondM	4	12	1	2
CDKN2A_ARHGAP35	LUSC	WOSecondM	50	181	11	57
CDKN2A_PIK3CA	LUSC	WithSecondM	4	25	2	4
CDKN2A_PIK3CA	LUSC	WOSecondM	50	168	10	55
CDKN2A_FBXW7	LUSC	WithSecondM	8	6	2	1
CDKN2A_FBXW7	LUSC	WOSecondM	46	187	10	58
KMT2D_HLA-A	LUSC	WithSecondM	1	1	1	4
KMT2D_HLA-A	LUSC	WOSecondM	8	51	53	213
KMT2D_KEAP1	LUSC	WithSecondM	2	7	5	18
KMT2D_KEAP1	LUSC	WOSecondM	7	45	49	199
KMT2D_NFE2L2	LUSC	WithSecondM	1	6	8	28
KMT2D_NFE2L2	LUSC	WOSecondM	8	46	46	189
KMT2D_RB1	LUSC	WithSecondM	2	11	2	13
KMT2D_RB1	LUSC	WOSecondM	7	41	52	204
KMT2D_KLF5	LUSC	WithSecondM	1	2	2	9
KMT2D_KLF5	LUSC	WOSecondM	8	50	52	208
KMT2D_KDM6A	LUSC	WithSecondM	1	1	2	12
KMT2D_KDM6A	LUSC	WOSecondM	8	51	52	205
KMT2D_NF1	LUSC	WithSecondM	1	6	6	19
KMT2D_NF1	LUSC	WOSecondM	8	46	48	198
KMT2D_HRAS	LUSC	WithSecondM	1	1	3	5
KMT2D_HRAS	LUSC	WOSecondM	8	51	51	212
KMT2D_CUL3	LUSC	WithSecondM	2	2	4	8
KMT2D_CUL3	LUSC	WOSecondM	7	50	50	209
KMT2D_CDKN2A	LUSC	WithSecondM	2	9	12	25
KMT2D_CDKN2A	LUSC	WOSecondM	7	43	42	192
KMT2D_EP300	LUSC	WithSecondM	1	2	4	9
KMT2D_EP300	LUSC	WOSecondM	8	50	50	208
