Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
EGFR_BRAF	LUAD	WOSecondM	2	22	6	148
EGFR_NF1	LUAD	WithSecondM	1	1	1	9
EGFR_NF1	LUAD	WOSecondM	2	23	6	157
EGFR_SETD2	LUAD	WithSecondM	1	1	2	13
EGFR_SETD2	LUAD	WOSecondM	2	23	5	153
EGFR_SMARCA4	LUAD	WithSecondM	1	3	1	8
EGFR_SMARCA4	LUAD	WOSecondM	2	21	6	158
EGFR_KRAS	LUAD	WithSecondM	1	10	1	70
EGFR_KRAS	LUAD	WOSecondM	2	14	6	96
RB1_CTNNB1	LUAD	WithSecondM	1	3	1	7
RB1_CTNNB1	LUAD	WOSecondM	8	199	7	145
RB1_MGA	LUAD	WithSecondM	2	5	1	7
RB1_MGA	LUAD	WOSecondM	7	197	7	145
RB1_CDKN2A	LUAD	WithSecondM	1	6	1	6
RB1_CDKN2A	LUAD	WOSecondM	8	196	7	146
RB1_TP53	LUAD	WithSecondM	6	106	7	44
RB1_TP53	LUAD	WOSecondM	3	96	1	108
RB1_KEAP1	LUAD	WithSecondM	1	14	1	26
RB1_KEAP1	LUAD	WOSecondM	8	188	7	126
RB1_U2AF1	LUAD	WithSecondM	1	9	1	3
RB1_U2AF1	LUAD	WOSecondM	8	193	7	149
RB1_PIK3CA	LUAD	WithSecondM	2	5	1	9
RB1_PIK3CA	LUAD	WOSecondM	7	197	7	143
RB1_ARID1A	LUAD	WithSecondM	2	6	1	7
RB1_ARID1A	LUAD	WOSecondM	7	196	7	145
RB1_ATM	LUAD	WithSecondM	1	17	1	5
RB1_ATM	LUAD	WOSecondM	8	185	7	147
RB1_EGFR	LUAD	WithSecondM	2	30	1	17
RB1_EGFR	LUAD	WOSecondM	7	172	7	135
RB1_STK11	LUAD	WithSecondM	1	36	1	26
RB1_STK11	LUAD	WOSecondM	8	166	7	126
RB1_MET	LUAD	WithSecondM	2	5	1	5
RB1_MET	LUAD	WOSecondM	7	197	7	147
RB1_RBM10	LUAD	WithSecondM	1	7	1	14
RB1_RBM10	LUAD	WOSecondM	8	195	7	138
RB1_BRAF	LUAD	WithSecondM	2	12	1	15
RB1_BRAF	LUAD	WOSecondM	7	190	7	137
RB1_NF1	LUAD	WithSecondM	1	17	3	8
RB1_NF1	LUAD	WOSecondM	8	185	5	144
RB1_SETD2	LUAD	WithSecondM	2	9	1	13
RB1_SETD2	LUAD	WOSecondM	7	193	7	139
RB1_SMARCA4	LUAD	WithSecondM	2	11	1	9
RB1_SMARCA4	LUAD	WOSecondM	7	191	7	143
RB1_KRAS	LUAD	WithSecondM	2	67	2	53
RB1_KRAS	LUAD	WOSecondM	7	135	6	99
STK11_CTNNB1	LUAD	WithSecondM	2	4	1	3
STK11_CTNNB1	LUAD	WOSecondM	41	155	19	163
STK11_MGA	LUAD	WithSecondM	3	6	2	4
STK11_MGA	LUAD	WOSecondM	40	153	18	162
STK11_CDKN2A	LUAD	WithSecondM	3	6	1	6
STK11_CDKN2A	LUAD	WOSecondM	40	153	19	160
STK11_TP53	LUAD	WithSecondM	15	80	5	68
STK11_TP53	LUAD	WOSecondM	28	79	15	98
STK11_KEAP1	LUAD	WithSecondM	10	32	6	3
STK11_KEAP1	LUAD	WOSecondM	33	127	14	163
STK11_U2AF1	LUAD	WithSecondM	1	7	1	7
STK11_U2AF1	LUAD	WOSecondM	42	152	19	159
STK11_PIK3CA	LUAD	WithSecondM	2	4	2	10
STK11_PIK3CA	LUAD	WOSecondM	41	155	18	156
STK11_ARID1A	LUAD	WithSecondM	2	7	1	5
STK11_ARID1A	LUAD	WOSecondM	41	152	19	161
STK11_ATM	LUAD	WithSecondM	6	10	4	5
STK11_ATM	LUAD	WOSecondM	37	149	16	161
STK11_EGFR	LUAD	WithSecondM	1	29	1	24
STK11_EGFR	LUAD	WOSecondM	42	130	19	142
STK11_RB1	LUAD	WithSecondM	1	6	1	9
STK11_RB1	LUAD	WOSecondM	42	153	19	157
STK11_MET	LUAD	WithSecondM	1	5	1	6
