Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
SF3B1_FAT1	BLCA	WithSecondM	1	5	1	26
SF3B1_FAT1	BLCA	WOSecondM	5	31	12	192
SF3B1_GNA13	BLCA	WithSecondM	1	3	1	7
SF3B1_GNA13	BLCA	WOSecondM	5	33	12	211
SF3B1_PIK3CA	BLCA	WithSecondM	1	8	3	50
SF3B1_PIK3CA	BLCA	WOSecondM	5	28	10	168
SF3B1_CREBBP	BLCA	WithSecondM	2	3	2	27
SF3B1_CREBBP	BLCA	WOSecondM	4	33	11	191
ERCC2_FOXQ1	BLCA	WithSecondM	2	6	1	6
ERCC2_FOXQ1	BLCA	WOSecondM	16	134	10	169
ERCC2_SPTAN1	BLCA	WithSecondM	2	13	2	28
ERCC2_SPTAN1	BLCA	WOSecondM	16	127	9	147
ERCC2_CDKN1A	BLCA	WithSecondM	1	14	2	17
ERCC2_CDKN1A	BLCA	WOSecondM	17	126	9	158
ERCC2_ATM	BLCA	WithSecondM	4	15	3	21
ERCC2_ATM	BLCA	WOSecondM	14	125	8	154
ERCC2_SF3B1	BLCA	WithSecondM	1	11	3	7
ERCC2_SF3B1	BLCA	WOSecondM	17	129	8	168
ERCC2_SF1	BLCA	WithSecondM	1	6	1	3
ERCC2_SF1	BLCA	WOSecondM	17	134	10	172
ERCC2_CTNNB1	BLCA	WithSecondM	2	5	2	5
ERCC2_CTNNB1	BLCA	WOSecondM	16	135	9	170
ERCC2_TXNIP	BLCA	WithSecondM	1	5	2	5
ERCC2_TXNIP	BLCA	WOSecondM	17	135	9	170
ERCC2_ELF3	BLCA	WithSecondM	5	20	3	20
ERCC2_ELF3	BLCA	WOSecondM	13	120	8	155
ERCC2_TSC1	BLCA	WithSecondM	2	15	2	14
ERCC2_TSC1	BLCA	WOSecondM	16	125	9	161
ERCC2_KANSL1	BLCA	WithSecondM	1	9	2	10
ERCC2_KANSL1	BLCA	WOSecondM	17	131	9	165
ERCC2_TP53	BLCA	WithSecondM	11	70	3	69
ERCC2_TP53	BLCA	WOSecondM	7	70	8	106
ERCC2_NFE2L2	BLCA	WithSecondM	2	8	1	15
ERCC2_NFE2L2	BLCA	WOSecondM	16	132	10	160
ERCC2_ASXL2	BLCA	WithSecondM	1	17	2	10
ERCC2_ASXL2	BLCA	WOSecondM	17	123	9	165
ERCC2_NRAS	BLCA	WithSecondM	1	7	1	3
ERCC2_NRAS	BLCA	WOSecondM	17	133	10	172
ERCC2_RB1	BLCA	WithSecondM	4	24	3	23
ERCC2_RB1	BLCA	WOSecondM	14	116	8	152
ERCC2_KLF5	BLCA	WithSecondM	3	8	1	11
ERCC2_KLF5	BLCA	WOSecondM	15	132	10	164
ERCC2_RBM10	BLCA	WithSecondM	2	5	1	7
ERCC2_RBM10	BLCA	WOSecondM	16	135	10	168
ERCC2_KDM6A	BLCA	WithSecondM	10	33	5	41
ERCC2_KDM6A	BLCA	WOSecondM	8	107	6	134
ERCC2_CUL1	BLCA	WithSecondM	2	7	1	8
ERCC2_CUL1	BLCA	WOSecondM	16	133	10	167
ERCC2_FBXW7	BLCA	WithSecondM	5	6	2	14
ERCC2_FBXW7	BLCA	WOSecondM	13	134	9	161
ERCC2_KMT2C	BLCA	WithSecondM	5	22	3	31
ERCC2_KMT2C	BLCA	WOSecondM	13	118	8	144
ERCC2_ERBB3	BLCA	WithSecondM	1	23	3	13
ERCC2_ERBB3	BLCA	WOSecondM	17	117	8	162
ERCC2_CDKN2A	BLCA	WithSecondM	2	6	2	11
ERCC2_CDKN2A	BLCA	WOSecondM	16	134	9	164
ERCC2_DIAPH2	BLCA	WithSecondM	2	8	2	9
ERCC2_DIAPH2	BLCA	WOSecondM	16	132	9	166
ERCC2_KMT2D	BLCA	WithSecondM	3	34	2	47
ERCC2_KMT2D	BLCA	WOSecondM	15	106	9	128
ERCC2_STAG2	BLCA	WithSecondM	4	16	2	27
ERCC2_STAG2	BLCA	WOSecondM	14	124	9	148
ERCC2_RXRA	BLCA	WithSecondM	1	11	3	8
ERCC2_RXRA	BLCA	WOSecondM	17	129	8	167
ERCC2_ZFP36L1	BLCA	WithSecondM	3	10	3	11
ERCC2_ZFP36L1	BLCA	WOSecondM	15	130	8	164
ERCC2_HRAS	BLCA	WithSecondM	2	4	3	10
ERCC2_HRAS	BLCA	WOSecondM	16	136	8	165
ERCC2_RHOB	BLCA	WithSecondM	4	7	2	12
ERCC2_RHOB	BLCA	WOSecondM	14	133	9	163
ERCC2_RHOA	BLCA	WithSecondM	1	7	1	9
ERCC2_RHOA	BLCA	WOSecondM	17	133	10	166
ERCC2_EP300	BLCA	WithSecondM	6	18	2	23
ERCC2_EP300	BLCA	WOSecondM	12	122	9	152
ERCC2_FGFR3	BLCA	WithSecondM	2	14	3	39
ERCC2_FGFR3	BLCA	WOSecondM	16	126	8	136
ERCC2_KRAS	BLCA	WithSecondM	1	9	1	7
ERCC2_KRAS	BLCA	WOSecondM	17	131	10	168
ERCC2_PSIP1	BLCA	WithSecondM	2	6	1	8
ERCC2_PSIP1	BLCA	WOSecondM	16	134	10	167
ERCC2_ERBB2	BLCA	WithSecondM	4	16	3	18
ERCC2_ERBB2	BLCA	WOSecondM	14	124	8	157
ERCC2_ARID1A	BLCA	WithSecondM	5	35	4	37
ERCC2_ARID1A	BLCA	WOSecondM	13	105	7	138
ERCC2_FOXA1	BLCA	WithSecondM	2	3	2	7
ERCC2_FOXA1	BLCA	WOSecondM	16	137	9	168
ERCC2_PTEN	BLCA	WithSecondM	2	4	1	6
ERCC2_PTEN	BLCA	WOSecondM	16	136	10	169
ERCC2_FAT1	BLCA	WithSecondM	2	16	1	21
ERCC2_FAT1	BLCA	WOSecondM	16	124	10	154
ERCC2_GNA13	BLCA	WithSecondM	1	6	2	2
ERCC2_GNA13	BLCA	WOSecondM	17	134	9	173
ERCC2_PIK3CA	BLCA	WithSecondM	5	28	3	39
ERCC2_PIK3CA	BLCA	WOSecondM	13	112	8	136
ERCC2_CREBBP	BLCA	WithSecondM	6	16	3	19
ERCC2_CREBBP	BLCA	WOSecondM	12	124	8	156
SF1_FOXQ1	BLCA	WithSecondM	1	5	1	7
SF1_FOXQ1	BLCA	WOSecondM	3	82	6	204
SF1_SPTAN1	BLCA	WithSecondM	1	8	1	31
SF1_SPTAN1	BLCA	WOSecondM	3	79	6	180
SF1_CDKN1A	BLCA	WithSecondM	1	5	1	20
SF1_CDKN1A	BLCA	WOSecondM	3	82	6	191
SF1_ATM	BLCA	WithSecondM	1	15	1	25
SF1_ATM	BLCA	WOSecondM	3	72	6	186
SF1_SF3B1	BLCA	WithSecondM	1	5	1	12
SF1_SF3B1	BLCA	WOSecondM	3	82	6	199
SF1_ERCC2	BLCA	WithSecondM	1	15	1	15
SF1_ERCC2	BLCA	WOSecondM	3	72	6	196
SF1_CTNNB1	BLCA	WithSecondM	1	3	1	8
SF1_CTNNB1	BLCA	WOSecondM	3	84	6	203
SF1_TXNIP	BLCA	WithSecondM	1	3	1	7
SF1_TXNIP	BLCA	WOSecondM	3	84	6	204
SF1_ELF3	BLCA	WithSecondM	1	15	2	20
SF1_ELF3	BLCA	WOSecondM	3	72	5	191
SF1_TSC1	BLCA	WithSecondM	1	9	2	19
SF1_TSC1	BLCA	WOSecondM	3	78	5	192
SF1_KANSL1	BLCA	WithSecondM	1	2	2	12
SF1_KANSL1	BLCA	WOSecondM	3	85	5	199
SF1_TP53	BLCA	WithSecondM	2	52	4	87
SF1_TP53	BLCA	WOSecondM	2	35	3	124
SF1_NFE2L2	BLCA	WithSecondM	1	8	1	14
SF1_NFE2L2	BLCA	WOSecondM	3	79	6	197
SF1_ASXL2	BLCA	WithSecondM	1	7	1	18
SF1_ASXL2	BLCA	WOSecondM	3	80	6	193
SF1_NRAS	BLCA	WithSecondM	1	2	2	7
SF1_NRAS	BLCA	WOSecondM	3	85	5	204
SF1_RB1	BLCA	WithSecondM	1	17	2	34
SF1_RB1	BLCA	WOSecondM	3	70	5	177
SF1_KLF5	BLCA	WithSecondM	1	8	1	12
SF1_KLF5	BLCA	WOSecondM	3	79	6	199
SF1_RBM10	BLCA	WithSecondM	1	4	1	7
SF1_RBM10	BLCA	WOSecondM	3	83	6	204
SF1_KDM6A	BLCA	WithSecondM	2	22	3	48
SF1_KDM6A	BLCA	WOSecondM	2	65	4	163
SF1_CUL1	BLCA	WithSecondM	1	4	1	8
SF1_CUL1	BLCA	WOSecondM	3	83	6	203
SF1_FBXW7	BLCA	WithSecondM	1	8	1	18
SF1_FBXW7	BLCA	WOSecondM	3	79	6	193
SF1_KMT2C	BLCA	WithSecondM	1	19	2	41
SF1_KMT2C	BLCA	WOSecondM	3	68	5	170
SF1_ERBB3	BLCA	WithSecondM	1	9	1	25
SF1_ERBB3	BLCA	WOSecondM	3	78	6	186
SF1_CDKN2A	BLCA	WithSecondM	1	6	1	12
SF1_CDKN2A	BLCA	WOSecondM	3	81	6	199
SF1_DIAPH2	BLCA	WithSecondM	1	4	1	13
SF1_DIAPH2	BLCA	WOSecondM	3	83	6	198
SF1_KMT2D	BLCA	WithSecondM	1	26	2	55
SF1_KMT2D	BLCA	WOSecondM	3	61	5	156
SF1_STAG2	BLCA	WithSecondM	2	11	2	28
SF1_STAG2	BLCA	WOSecondM	2	76	5	183
SF1_RXRA	BLCA	WithSecondM	1	8	2	7
SF1_RXRA	BLCA	WOSecondM	3	79	5	204
SF1_ZFP36L1	BLCA	WithSecondM	1	9	1	18
SF1_ZFP36L1	BLCA	WOSecondM	3	78	6	193
SF1_HRAS	BLCA	WithSecondM	1	2	1	13
SF1_HRAS	BLCA	WOSecondM	3	85	6	198
SF1_RHOB	BLCA	WithSecondM	1	11	2	7
SF1_RHOB	BLCA	WOSecondM	3	76	5	204
SF1_RHOA	BLCA	WithSecondM	1	6	2	9
SF1_RHOA	BLCA	WOSecondM	3	81	5	202
SF1_EP300	BLCA	WithSecondM	2	14	1	28
SF1_EP300	BLCA	WOSecondM	2	73	6	183
SF1_FGFR3	BLCA	WithSecondM	2	5	2	37
SF1_FGFR3	BLCA	WOSecondM	2	82	5	174
SF1_KRAS	BLCA	WithSecondM	1	3	2	11
SF1_KRAS	BLCA	WOSecondM	3	84	5	200
SF1_PSIP1	BLCA	WithSecondM	1	6	1	8
SF1_PSIP1	BLCA	WOSecondM	3	81	6	203
SF1_ERBB2	BLCA	WithSecondM	1	6	1	27
SF1_ERBB2	BLCA	WOSecondM	3	81	6	184
SF1_ARID1A	BLCA	WithSecondM	2	20	1	54
SF1_ARID1A	BLCA	WOSecondM	2	67	6	157
SF1_FOXA1	BLCA	WithSecondM	1	3	1	9
SF1_FOXA1	BLCA	WOSecondM	3	84	6	202
SF1_PTEN	BLCA	WithSecondM	2	2	1	9
SF1_PTEN	BLCA	WOSecondM	2	85	6	202
SF1_FAT1	BLCA	WithSecondM	1	7	1	25
SF1_FAT1	BLCA	WOSecondM	3	80	6	186
SF1_GNA13	BLCA	WithSecondM	1	3	1	7
SF1_GNA13	BLCA	WOSecondM	3	84	6	204
SF1_PIK3CA	BLCA	WithSecondM	1	13	1	47
SF1_PIK3CA	BLCA	WOSecondM	3	74	6	164
SF1_CREBBP	BLCA	WithSecondM	1	9	1	27
SF1_CREBBP	BLCA	WOSecondM	3	78	6	184
CTNNB1_FOXQ1	BLCA	WithSecondM	1	4	1	4
CTNNB1_FOXQ1	BLCA	WOSecondM	6	115	7	174
CTNNB1_SPTAN1	BLCA	WithSecondM	1	10	1	25
CTNNB1_SPTAN1	BLCA	WOSecondM	6	109	7	153
CTNNB1_CDKN1A	BLCA	WithSecondM	1	14	1	18
CTNNB1_CDKN1A	BLCA	WOSecondM	6	105	7	160
CTNNB1_ATM	BLCA	WithSecondM	2	22	2	16
CTNNB1_ATM	BLCA	WOSecondM	5	97	6	162
CTNNB1_SF3B1	BLCA	WithSecondM	2	7	2	8
CTNNB1_SF3B1	BLCA	WOSecondM	5	112	6	170
CTNNB1_ERCC2	BLCA	WithSecondM	1	12	3	13
CTNNB1_ERCC2	BLCA	WOSecondM	6	107	5	165
CTNNB1_SF1	BLCA	WithSecondM	1	3	1	3
CTNNB1_SF1	BLCA	WOSecondM	6	116	7	175
CTNNB1_TXNIP	BLCA	WithSecondM	2	6	1	4
CTNNB1_TXNIP	BLCA	WOSecondM	5	113	7	174
CTNNB1_ELF3	BLCA	WithSecondM	1	21	1	20
CTNNB1_ELF3	BLCA	WOSecondM	6	98	7	158
CTNNB1_TSC1	BLCA	WithSecondM	1	11	1	17
CTNNB1_TSC1	BLCA	WOSecondM	6	108	7	161
CTNNB1_KANSL1	BLCA	WithSecondM	1	3	1	10
CTNNB1_KANSL1	BLCA	WOSecondM	6	116	7	168
CTNNB1_TP53	BLCA	WithSecondM	1	68	3	63
CTNNB1_TP53	BLCA	WOSecondM	6	51	5	115
CTNNB1_NFE2L2	BLCA	WithSecondM	1	4	1	14
CTNNB1_NFE2L2	BLCA	WOSecondM	6	115	7	164
CTNNB1_ASXL2	BLCA	WithSecondM	1	10	1	15
CTNNB1_ASXL2	BLCA	WOSecondM	6	109	7	163
CTNNB1_NRAS	BLCA	WithSecondM	1	4	1	4
CTNNB1_NRAS	BLCA	WOSecondM	6	115	7	174
CTNNB1_RB1	BLCA	WithSecondM	1	24	2	35
CTNNB1_RB1	BLCA	WOSecondM	6	95	6	143
CTNNB1_KLF5	BLCA	WithSecondM	1	9	3	8
CTNNB1_KLF5	BLCA	WOSecondM	6	110	5	170
CTNNB1_RBM10	BLCA	WithSecondM	1	4	1	10
CTNNB1_RBM10	BLCA	WOSecondM	6	115	7	168
CTNNB1_KDM6A	BLCA	WithSecondM	2	33	2	38
CTNNB1_KDM6A	BLCA	WOSecondM	5	86	6	140
CTNNB1_CUL1	BLCA	WithSecondM	1	8	1	5
CTNNB1_CUL1	BLCA	WOSecondM	6	111	7	173
CTNNB1_FBXW7	BLCA	WithSecondM	2	7	2	13
CTNNB1_FBXW7	BLCA	WOSecondM	5	112	6	165
CTNNB1_KMT2C	BLCA	WithSecondM	1	20	2	31
CTNNB1_KMT2C	BLCA	WOSecondM	6	99	6	147
CTNNB1_ERBB3	BLCA	WithSecondM	3	16	1	19
CTNNB1_ERBB3	BLCA	WOSecondM	4	103	7	159
CTNNB1_CDKN2A	BLCA	WithSecondM	1	5	3	6
CTNNB1_CDKN2A	BLCA	WOSecondM	6	114	5	172
CTNNB1_DIAPH2	BLCA	WithSecondM	1	9	1	9
CTNNB1_DIAPH2	BLCA	WOSecondM	6	110	7	169
CTNNB1_KMT2D	BLCA	WithSecondM	3	30	3	38
CTNNB1_KMT2D	BLCA	WOSecondM	4	89	5	140
CTNNB1_STAG2	BLCA	WithSecondM	2	14	3	26
CTNNB1_STAG2	BLCA	WOSecondM	5	105	5	152
CTNNB1_RXRA	BLCA	WithSecondM	1	8	2	10
CTNNB1_RXRA	BLCA	WOSecondM	6	111	6	168
CTNNB1_ZFP36L1	BLCA	WithSecondM	2	8	3	15
CTNNB1_ZFP36L1	BLCA	WOSecondM	5	111	5	163
CTNNB1_HRAS	BLCA	WithSecondM	1	6	2	9
CTNNB1_HRAS	BLCA	WOSecondM	6	113	6	169
CTNNB1_RHOB	BLCA	WithSecondM	1	6	1	12
CTNNB1_RHOB	BLCA	WOSecondM	6	113	7	166
CTNNB1_RHOA	BLCA	WithSecondM	1	8	1	8
CTNNB1_RHOA	BLCA	WOSecondM	6	111	7	170
CTNNB1_EP300	BLCA	WithSecondM	1	23	1	23
CTNNB1_EP300	BLCA	WOSecondM	6	96	7	155
CTNNB1_FGFR3	BLCA	WithSecondM	1	8	1	37
CTNNB1_FGFR3	BLCA	WOSecondM	6	111	7	141
CTNNB1_KRAS	BLCA	WithSecondM	1	4	3	10
CTNNB1_KRAS	BLCA	WOSecondM	6	115	5	168
CTNNB1_PSIP1	BLCA	WithSecondM	1	7	1	9
CTNNB1_PSIP1	BLCA	WOSecondM	6	112	7	169
CTNNB1_ERBB2	BLCA	WithSecondM	1	17	1	22
CTNNB1_ERBB2	BLCA	WOSecondM	6	102	7	156
CTNNB1_ARID1A	BLCA	WithSecondM	2	34	5	45
CTNNB1_ARID1A	BLCA	WOSecondM	5	85	3	133
CTNNB1_FOXA1	BLCA	WithSecondM	1	7	2	4
CTNNB1_FOXA1	BLCA	WOSecondM	6	112	6	174
CTNNB1_PTEN	BLCA	WithSecondM	2	6	2	5
CTNNB1_PTEN	BLCA	WOSecondM	5	113	6	173
CTNNB1_FAT1	BLCA	WithSecondM	3	13	1	19
CTNNB1_FAT1	BLCA	WOSecondM	4	106	7	159
CTNNB1_GNA13	BLCA	WithSecondM	1	5	1	4
CTNNB1_GNA13	BLCA	WOSecondM	6	114	7	174
CTNNB1_PIK3CA	BLCA	WithSecondM	2	21	2	38
CTNNB1_PIK3CA	BLCA	WOSecondM	5	98	6	140
CTNNB1_CREBBP	BLCA	WithSecondM	2	15	2	22
CTNNB1_CREBBP	BLCA	WOSecondM	5	104	6	156
TXNIP_FOXQ1	BLCA	WithSecondM	1	7	1	7
TXNIP_FOXQ1	BLCA	WOSecondM	6	163	8	180
TXNIP_SPTAN1	BLCA	WithSecondM	2	19	2	20
TXNIP_SPTAN1	BLCA	WOSecondM	5	151	7	167
TXNIP_CDKN1A	BLCA	WithSecondM	2	19	2	16
TXNIP_CDKN1A	BLCA	WOSecondM	5	151	7	171
TXNIP_ATM	BLCA	WithSecondM	3	26	4	18
TXNIP_ATM	BLCA	WOSecondM	4	144	5	169
TXNIP_SF3B1	BLCA	WithSecondM	1	12	1	10
TXNIP_SF3B1	BLCA	WOSecondM	6	158	8	177
TXNIP_ERCC2	BLCA	WithSecondM	1	17	2	14
TXNIP_ERCC2	BLCA	WOSecondM	6	153	7	173
TXNIP_SF1	BLCA	WithSecondM	1	4	1	6
TXNIP_SF1	BLCA	WOSecondM	6	166	8	181
TXNIP_CTNNB1	BLCA	WithSecondM	1	4	2	9
TXNIP_CTNNB1	BLCA	WOSecondM	6	166	7	178
TXNIP_ELF3	BLCA	WithSecondM	2	22	2	24
TXNIP_ELF3	BLCA	WOSecondM	5	148	7	163
TXNIP_TSC1	BLCA	WithSecondM	1	14	1	15
TXNIP_TSC1	BLCA	WOSecondM	6	156	8	172
TXNIP_KANSL1	BLCA	WithSecondM	1	10	1	10
TXNIP_KANSL1	BLCA	WOSecondM	6	160	8	177
TXNIP_TP53	BLCA	WithSecondM	5	99	5	67
TXNIP_TP53	BLCA	WOSecondM	2	71	4	120
TXNIP_NFE2L2	BLCA	WithSecondM	1	10	1	13
TXNIP_NFE2L2	BLCA	WOSecondM	6	160	8	174
TXNIP_ASXL2	BLCA	WithSecondM	1	15	1	13
TXNIP_ASXL2	BLCA	WOSecondM	6	155	8	174
TXNIP_NRAS	BLCA	WithSecondM	2	3	1	5
TXNIP_NRAS	BLCA	WOSecondM	5	167	8	182
TXNIP_RB1	BLCA	WithSecondM	4	44	2	23
TXNIP_RB1	BLCA	WOSecondM	3	126	7	164
TXNIP_KLF5	BLCA	WithSecondM	1	9	2	11
TXNIP_KLF5	BLCA	WOSecondM	6	161	7	176
TXNIP_RBM10	BLCA	WithSecondM	1	4	1	9
TXNIP_RBM10	BLCA	WOSecondM	6	166	8	178
TXNIP_KDM6A	BLCA	WithSecondM	3	41	5	46
TXNIP_KDM6A	BLCA	WOSecondM	4	129	4	141
TXNIP_CUL1	BLCA	WithSecondM	1	7	1	6
TXNIP_CUL1	BLCA	WOSecondM	6	163	8	181
TXNIP_FBXW7	BLCA	WithSecondM	1	13	3	13
TXNIP_FBXW7	BLCA	WOSecondM	6	157	6	174
TXNIP_KMT2C	BLCA	WithSecondM	2	35	4	27
TXNIP_KMT2C	BLCA	WOSecondM	5	135	5	160
TXNIP_ERBB3	BLCA	WithSecondM	1	19	1	21
TXNIP_ERBB3	BLCA	WOSecondM	6	151	8	166
TXNIP_CDKN2A	BLCA	WithSecondM	1	10	2	10
TXNIP_CDKN2A	BLCA	WOSecondM	6	160	7	177
TXNIP_DIAPH2	BLCA	WithSecondM	2	8	1	12
TXNIP_DIAPH2	BLCA	WOSecondM	5	162	8	175
TXNIP_KMT2D	BLCA	WithSecondM	2	55	3	36
TXNIP_KMT2D	BLCA	WOSecondM	5	115	6	151
TXNIP_STAG2	BLCA	WithSecondM	1	21	2	33
TXNIP_STAG2	BLCA	WOSecondM	6	149	7	154
TXNIP_RXRA	BLCA	WithSecondM	2	6	3	12
TXNIP_RXRA	BLCA	WOSecondM	5	164	6	175
TXNIP_ZFP36L1	BLCA	WithSecondM	1	15	2	13
TXNIP_ZFP36L1	BLCA	WOSecondM	6	155	7	174
TXNIP_HRAS	BLCA	WithSecondM	1	5	1	13
TXNIP_HRAS	BLCA	WOSecondM	6	165	8	174
TXNIP_RHOB	BLCA	WithSecondM	1	17	2	5
TXNIP_RHOB	BLCA	WOSecondM	6	153	7	182
TXNIP_RHOA	BLCA	WithSecondM	3	10	1	8
TXNIP_RHOA	BLCA	WOSecondM	4	160	8	179
TXNIP_EP300	BLCA	WithSecondM	2	27	2	21
TXNIP_EP300	BLCA	WOSecondM	5	143	7	166
TXNIP_FGFR3	BLCA	WithSecondM	1	20	1	36
TXNIP_FGFR3	BLCA	WOSecondM	6	150	8	151
TXNIP_KRAS	BLCA	WithSecondM	1	4	1	13
TXNIP_KRAS	BLCA	WOSecondM	6	166	8	174
TXNIP_PSIP1	BLCA	WithSecondM	2	10	1	8
TXNIP_PSIP1	BLCA	WOSecondM	5	160	8	179
TXNIP_ERBB2	BLCA	WithSecondM	4	25	2	15
TXNIP_ERBB2	BLCA	WOSecondM	3	145	7	172
TXNIP_ARID1A	BLCA	WithSecondM	2	45	3	44
TXNIP_ARID1A	BLCA	WOSecondM	5	125	6	143
TXNIP_FOXA1	BLCA	WithSecondM	1	7	1	7
TXNIP_FOXA1	BLCA	WOSecondM	6	163	8	180
TXNIP_PTEN	BLCA	WithSecondM	1	7	1	5
TXNIP_PTEN	BLCA	WOSecondM	6	163	8	182
TXNIP_FAT1	BLCA	WithSecondM	2	18	2	21
TXNIP_FAT1	BLCA	WOSecondM	5	152	7	166
TXNIP_GNA13	BLCA	WithSecondM	1	6	1	5
TXNIP_GNA13	BLCA	WOSecondM	6	164	8	182
TXNIP_PIK3CA	BLCA	WithSecondM	2	35	4	40
TXNIP_PIK3CA	BLCA	WOSecondM	5	135	5	147
TXNIP_CREBBP	BLCA	WithSecondM	1	23	1	21
TXNIP_CREBBP	BLCA	WOSecondM	6	147	8	166
ELF3_FOXQ1	BLCA	WithSecondM	2	2	1	8
ELF3_FOXQ1	BLCA	WOSecondM	18	97	25	173
ELF3_SPTAN1	BLCA	WithSecondM	2	13	3	21
ELF3_SPTAN1	BLCA	WOSecondM	18	86	23	160
ELF3_CDKN1A	BLCA	WithSecondM	3	12	2	15
ELF3_CDKN1A	BLCA	WOSecondM	17	87	24	166
ELF3_ATM	BLCA	WithSecondM	6	13	6	16
ELF3_ATM	BLCA	WOSecondM	14	86	20	165
ELF3_SF3B1	BLCA	WithSecondM	1	8	1	10
ELF3_SF3B1	BLCA	WOSecondM	19	91	25	171
ELF3_ERCC2	BLCA	WithSecondM	3	8	4	14
ELF3_ERCC2	BLCA	WOSecondM	17	91	22	167
ELF3_SF1	BLCA	WithSecondM	1	4	2	3
ELF3_SF1	BLCA	WOSecondM	19	95	24	178
ELF3_CTNNB1	BLCA	WithSecondM	1	4	1	7
ELF3_CTNNB1	BLCA	WOSecondM	19	95	25	174
ELF3_TXNIP	BLCA	WithSecondM	1	5	3	5
ELF3_TXNIP	BLCA	WOSecondM	19	94	23	176
ELF3_TSC1	BLCA	WithSecondM	4	8	5	14
ELF3_TSC1	BLCA	WOSecondM	16	91	21	167
ELF3_KANSL1	BLCA	WithSecondM	2	5	4	7
ELF3_KANSL1	BLCA	WOSecondM	18	94	22	174
ELF3_TP53	BLCA	WithSecondM	11	56	9	74
ELF3_TP53	BLCA	WOSecondM	9	43	17	107
ELF3_NFE2L2	BLCA	WithSecondM	2	9	2	14
ELF3_NFE2L2	BLCA	WOSecondM	18	90	24	167
ELF3_ASXL2	BLCA	WithSecondM	3	8	3	8
ELF3_ASXL2	BLCA	WOSecondM	17	91	23	173
ELF3_NRAS	BLCA	WithSecondM	1	2	2	5
ELF3_NRAS	BLCA	WOSecondM	19	97	24	176
ELF3_RB1	BLCA	WithSecondM	4	26	2	28
ELF3_RB1	BLCA	WOSecondM	16	73	24	153
ELF3_KLF5	BLCA	WithSecondM	2	8	1	11
ELF3_KLF5	BLCA	WOSecondM	18	91	25	170
ELF3_RBM10	BLCA	WithSecondM	1	3	3	8
ELF3_RBM10	BLCA	WOSecondM	19	96	23	173
ELF3_KDM6A	BLCA	WithSecondM	9	27	6	39
ELF3_KDM6A	BLCA	WOSecondM	11	72	20	142
ELF3_CUL1	BLCA	WithSecondM	1	4	1	4
ELF3_CUL1	BLCA	WOSecondM	19	95	25	177
ELF3_FBXW7	BLCA	WithSecondM	2	6	4	17
ELF3_FBXW7	BLCA	WOSecondM	18	93	22	164
ELF3_KMT2C	BLCA	WithSecondM	5	23	5	28
ELF3_KMT2C	BLCA	WOSecondM	15	76	21	153
ELF3_ERBB3	BLCA	WithSecondM	1	14	4	18
ELF3_ERBB3	BLCA	WOSecondM	19	85	22	163
ELF3_CDKN2A	BLCA	WithSecondM	2	7	2	9
ELF3_CDKN2A	BLCA	WOSecondM	18	92	24	172
ELF3_DIAPH2	BLCA	WithSecondM	2	6	2	9
ELF3_DIAPH2	BLCA	WOSecondM	18	93	24	172
ELF3_KMT2D	BLCA	WithSecondM	5	36	3	39
ELF3_KMT2D	BLCA	WOSecondM	15	63	23	142
ELF3_STAG2	BLCA	WithSecondM	3	15	7	27
ELF3_STAG2	BLCA	WOSecondM	17	84	19	154
ELF3_RXRA	BLCA	WithSecondM	1	6	3	12
ELF3_RXRA	BLCA	WOSecondM	19	93	23	169
ELF3_ZFP36L1	BLCA	WithSecondM	3	10	3	13
ELF3_ZFP36L1	BLCA	WOSecondM	17	89	23	168
ELF3_HRAS	BLCA	WithSecondM	1	5	2	11
ELF3_HRAS	BLCA	WOSecondM	19	94	24	170
ELF3_RHOB	BLCA	WithSecondM	5	6	3	8
ELF3_RHOB	BLCA	WOSecondM	15	93	23	173
ELF3_RHOA	BLCA	WithSecondM	2	5	4	9
ELF3_RHOA	BLCA	WOSecondM	18	94	22	172
ELF3_EP300	BLCA	WithSecondM	3	18	4	22
ELF3_EP300	BLCA	WOSecondM	17	81	22	159
ELF3_FGFR3	BLCA	WithSecondM	3	18	6	29
ELF3_FGFR3	BLCA	WOSecondM	17	81	20	152
ELF3_KRAS	BLCA	WithSecondM	1	3	3	9
ELF3_KRAS	BLCA	WOSecondM	19	96	23	172
ELF3_PSIP1	BLCA	WithSecondM	3	6	3	7
ELF3_PSIP1	BLCA	WOSecondM	17	93	23	174
ELF3_ERBB2	BLCA	WithSecondM	3	14	5	16
ELF3_ERBB2	BLCA	WOSecondM	17	85	21	165
ELF3_ARID1A	BLCA	WithSecondM	10	26	5	38
ELF3_ARID1A	BLCA	WOSecondM	10	73	21	143
ELF3_FOXA1	BLCA	WithSecondM	3	5	2	4
ELF3_FOXA1	BLCA	WOSecondM	17	94	24	177
ELF3_PTEN	BLCA	WithSecondM	1	3	1	4
ELF3_PTEN	BLCA	WOSecondM	19	96	25	177
ELF3_FAT1	BLCA	WithSecondM	3	14	3	18
ELF3_FAT1	BLCA	WOSecondM	17	85	23	163
ELF3_GNA13	BLCA	WithSecondM	1	4	4	4
ELF3_GNA13	BLCA	WOSecondM	19	95	22	177
ELF3_PIK3CA	BLCA	WithSecondM	6	26	6	37
ELF3_PIK3CA	BLCA	WOSecondM	14	73	20	144
